Time,Data,Condition,Current,Label
2025-11-12 16:22:37.362,0.0,None,interval1,None
2025-11-12 16:22:38.403,0.0,None,interval1,None
2025-11-12 16:22:39.434,0.0,None,interval1,None
2025-11-12 16:22:40.435,0.0,None,interval1,None
2025-11-12 16:22:41.412,0.0,None,interval1,None
2025-11-12 16:22:42.412,0.0,None,interval1,None
2025-11-12 16:22:43.504,752.0,None,interval1,None
2025-11-12 16:22:44.472,720.0,None,interval1,None
2025-11-12 16:22:45.509,720.0,None,interval1,None
2025-11-12 16:22:46.529,768.0,None,interval1,None
2025-11-12 16:22:47.561,752.0,None,interval1,None
2025-11-12 16:22:48.602,712.0,None,music2,None
2025-11-12 16:22:49.612,720.0,None,music2,None
2025-11-12 16:22:50.550,712.0,None,music2,None
2025-11-12 16:22:51.765,688.0,None,music2,None
2025-11-12 16:22:52.701,656.0,None,music2,None
2025-11-12 16:22:53.671,704.0,None,music2,None
2025-11-12 16:22:54.706,728.0,None,music2,None
2025-11-12 16:22:55.747,704.0,None,music2,None
2025-11-12 16:22:56.719,688.0,None,music2,None
2025-11-12 16:22:57.763,688.0,None,music2,None
2025-11-12 16:22:58.911,728.0,None,music2,None
2025-11-12 16:22:59.804,712.0,None,music2,None
2025-11-12 16:23:00.867,696.0,None,music2,None
2025-11-12 16:23:01.883,688.0,None,music2,None
2025-11-12 16:23:02.924,696.0,None,music2,None
2025-11-12 16:23:04.029,696.0,None,music2,None
2025-11-12 16:23:04.980,688.0,None,music2,None
2025-11-12 16:23:06.011,704.0,None,music2,None
2025-11-12 16:23:07.021,712.0,None,music2,None
2025-11-12 16:23:07.990,704.0,None,music2,None
2025-11-12 16:23:08.986,736.0,None,music2,None
2025-11-12 16:23:10.017,0.0,None,music2,None
2025-11-12 16:23:11.058,0.0,None,music2,None
2025-11-12 16:23:12.046,0.0,None,music2,None
2025-11-12 16:23:13.079,0.0,None,music2,None
2025-11-12 16:23:14.179,0.0,None,music2,None
2025-11-12 16:23:15.131,0.0,None,music2,None
2025-11-12 16:23:16.170,0.0,None,music2,None
2025-11-12 16:23:17.214,0.0,None,music2,None
2025-11-12 16:23:18.139,712.0,None,music2,None
2025-11-12 16:23:19.360,736.0,None,music2,None
2025-11-12 16:23:20.202,744.0,None,music2,None
2025-11-12 16:23:21.229,752.0,None,music2,None
2025-11-12 16:23:22.235,760.0,None,music2,None
2025-11-12 16:23:23.300,744.0,None,music2,None
2025-11-12 16:23:24.302,704.0,None,music2,None
2025-11-12 16:23:25.314,728.0,None,music2,None
2025-11-12 16:23:26.357,776.0,None,music2,None
2025-11-12 16:23:27.301,768.0,None,music2,None
2025-11-12 16:23:28.316,736.0,None,music2,None
2025-11-12 16:23:29.414,776.0,None,music2,None
2025-11-12 16:23:30.637,768.0,None,music2,None
2025-11-12 16:23:31.456,760.0,None,music2,None
2025-11-12 16:23:32.478,744.0,None,music2,None
2025-11-12 16:23:33.606,744.0,None,music2,None
2025-11-12 16:23:34.527,760.0,None,music2,None
2025-11-12 16:23:35.444,744.0,None,music2,None
2025-11-12 16:23:36.477,720.0,None,music2,None
2025-11-12 16:23:37.710,712.0,None,music2,None
2025-11-12 16:23:38.531,688.0,None,music2,None
2025-11-12 16:23:39.539,664.0,None,music2,None
2025-11-12 16:23:40.564,672.0,None,music2,None
2025-11-12 16:23:41.602,696.0,None,music2,None
2025-11-12 16:23:42.646,688.0,None,music2,None
2025-11-12 16:23:43.673,696.0,None,music2,None
2025-11-12 16:23:44.657,720.0,None,music2,None
2025-11-12 16:23:45.665,728.0,None,music2,None
2025-11-12 16:23:46.777,704.0,None,music2,None
2025-11-12 16:23:47.697,712.0,None,music2,None
2025-11-12 16:23:48.619,712.0,None,music2,None
2025-11-12 16:23:49.774,688.0,None,questionnaire2,None
2025-11-12 16:23:50.803,680.0,None,questionnaire2,None
2025-11-12 16:23:51.969,696.0,None,questionnaire2,None
