Time,Data,Condition,Current,Label
2025-11-12 16:20:38.460,33.1,None,baseline,None
2025-11-12 16:20:38.615,33.1,None,baseline,None
2025-11-12 16:20:38.772,33.1,None,baseline,None
2025-11-12 16:20:38.871,33.1,None,baseline,None
2025-11-12 16:20:39.050,33.1,None,baseline,None
2025-11-12 16:20:39.126,33.1,None,baseline,None
2025-11-12 16:20:39.324,33.1,None,baseline,None
2025-11-12 16:20:39.455,33.1,None,baseline,None
2025-11-12 16:20:39.572,33.1,None,baseline,None
2025-11-12 16:20:39.709,33.1,None,baseline,None
2025-11-12 16:20:39.813,33.1,None,baseline,None
2025-11-12 16:20:39.966,33.1,None,baseline,None
2025-11-12 16:20:40.166,33.1,None,baseline,None
2025-11-12 16:20:40.243,33.1,None,baseline,None
2025-11-12 16:20:40.408,33.1,None,baseline,None
2025-11-12 16:20:40.495,33.1,None,baseline,None
2025-11-12 16:20:40.667,33.1,None,baseline,None
2025-11-12 16:20:40.758,33.1,None,baseline,None
2025-11-12 16:20:40.964,33.1,None,baseline,None
2025-11-12 16:20:41.013,33.1,None,baseline,None
2025-11-12 16:20:41.164,33.1,None,baseline,None
2025-11-12 16:20:41.280,33.1,None,baseline,None
2025-11-12 16:20:41.424,33.1,None,baseline,None
2025-11-12 16:20:41.532,33.1,None,baseline,None
2025-11-12 16:20:41.676,33.2,None,baseline,None
2025-11-12 16:20:41.887,33.1,None,baseline,None
2025-11-12 16:20:41.953,33.1,None,baseline,None
2025-11-12 16:20:42.122,33.2,None,baseline,None
2025-11-12 16:20:42.313,33.2,None,baseline,None
2025-11-12 16:20:42.402,33.2,None,baseline,None
2025-11-12 16:20:42.595,33.2,None,baseline,None
2025-11-12 16:20:42.621,33.2,None,baseline,None
2025-11-12 16:20:42.812,33.2,None,baseline,None
2025-11-12 16:20:42.915,33.2,None,baseline,None
2025-11-12 16:20:43.079,33.2,None,baseline,None
2025-11-12 16:20:43.152,33.2,None,baseline,None
2025-11-12 16:20:43.330,33.2,None,baseline,None
2025-11-12 16:20:43.526,33.2,None,baseline,None
2025-11-12 16:20:43.675,33.2,None,baseline,None
2025-11-12 16:20:43.745,33.2,None,baseline,None
2025-11-12 16:20:43.843,33.2,None,baseline,None
2025-11-12 16:20:44.036,33.2,None,baseline,None
2025-11-12 16:20:44.036,33.2,None,baseline,None
2025-11-12 16:20:44.260,33.2,None,baseline,None
2025-11-12 16:20:44.464,33.2,None,baseline,None
2025-11-12 16:20:44.536,33.2,None,baseline,None
2025-11-12 16:20:44.685,33.2,None,baseline,None
2025-11-12 16:20:44.775,33.2,None,baseline,None
2025-11-12 16:20:44.956,33.2,None,baseline,None
2025-11-12 16:20:45.110,33.2,None,baseline,None
2025-11-12 16:20:45.205,33.2,None,baseline,None
2025-11-12 16:20:45.301,33.2,None,baseline,None
2025-11-12 16:20:45.486,33.2,None,baseline,None
2025-11-12 16:20:45.583,33.2,None,baseline,None
2025-11-12 16:20:45.672,33.2,None,baseline,None
2025-11-12 16:20:45.900,33.2,None,baseline,None
2025-11-12 16:20:45.998,33.2,None,baseline,None
2025-11-12 16:20:46.226,33.2,None,baseline,None
2025-11-12 16:20:46.249,33.2,None,baseline,None
2025-11-12 16:20:46.403,33.2,None,baseline,None
2025-11-12 16:20:46.505,33.2,None,baseline,None
2025-11-12 16:20:46.746,33.2,None,baseline,None
2025-11-12 16:20:46.827,33.2,None,baseline,None
2025-11-12 16:20:46.914,33.2,None,baseline,None
2025-11-12 16:20:47.108,33.2,None,baseline,None
2025-11-12 16:20:47.210,33.2,None,baseline,None
2025-11-12 16:20:47.277,33.2,None,baseline,None
2025-11-12 16:20:47.438,33.2,None,baseline,None
2025-11-12 16:20:47.626,33.2,None,baseline,None
2025-11-12 16:20:47.766,33.2,None,baseline,None
2025-11-12 16:20:47.852,33.2,None,baseline,None
2025-11-12 16:20:48.044,33.2,None,baseline,None
2025-11-12 16:20:48.145,33.2,None,baseline,None
2025-11-12 16:20:48.275,33.2,None,baseline,None
2025-11-12 16:20:48.394,33.2,None,baseline,None
2025-11-12 16:20:48.545,33.2,None,baseline,None
2025-11-12 16:20:48.727,33.2,None,baseline,None
2025-11-12 16:20:48.799,33.2,None,baseline,None
2025-11-12 16:20:48.984,33.2,None,baseline,None
2025-11-12 16:20:49.160,33.2,None,baseline,None
2025-11-12 16:20:49.254,33.2,None,baseline,None
2025-11-12 16:20:49.399,33.2,None,baseline,None
2025-11-12 16:20:49.510,33.2,None,baseline,None
2025-11-12 16:20:49.690,33.2,None,baseline,None
2025-11-12 16:20:49.748,33.2,None,baseline,None
2025-11-12 16:20:49.923,33.2,None,baseline,None
2025-11-12 16:20:50.000,33.2,None,baseline,None
2025-11-12 16:20:50.192,33.2,None,baseline,None
2025-11-12 16:20:50.290,33.2,None,baseline,None
2025-11-12 16:20:50.428,33.2,None,baseline,None
2025-11-12 16:20:50.624,33.2,None,baseline,None
2025-11-12 16:20:50.723,33.2,None,baseline,None
2025-11-12 16:20:50.863,33.2,None,baseline,None
2025-11-12 16:20:50.949,33.2,None,baseline,None
2025-11-12 16:20:51.137,33.2,None,baseline,None
2025-11-12 16:20:51.216,33.2,None,baseline,None
2025-11-12 16:20:51.362,33.2,None,baseline,None
2025-11-12 16:20:51.543,33.2,None,baseline,None
2025-11-12 16:20:51.655,33.2,None,baseline,None
2025-11-12 16:20:51.800,33.2,None,baseline,None
2025-11-12 16:20:51.875,33.2,None,baseline,None
2025-11-12 16:20:52.045,33.2,None,baseline,None
2025-11-12 16:20:52.160,33.2,None,baseline,None
2025-11-12 16:20:52.343,33.2,None,baseline,None
2025-11-12 16:20:52.438,33.2,None,baseline,None
2025-11-12 16:20:52.571,33.2,None,baseline,None
2025-11-12 16:20:52.764,33.2,None,baseline,None
2025-11-12 16:20:52.860,33.2,None,baseline,None
2025-11-12 16:20:52.991,33.2,None,baseline,None
2025-11-12 16:20:53.100,33.2,None,baseline,None
2025-11-12 16:20:53.280,33.2,None,baseline,None
2025-11-12 16:20:53.383,33.2,None,baseline,None
2025-11-12 16:20:53.508,33.2,None,baseline,None
2025-11-12 16:20:53.613,33.2,None,baseline,None
2025-11-12 16:20:53.764,33.2,None,baseline,None
2025-11-12 16:20:53.989,33.2,None,baseline,None
